NC_003426.1_107,NC_003426.1_181,NC_003426.1_2865,NC_003426.1_2868,NC_003426.1_4254,NC_003426.1_4536,NC_003426.1_4581,NC_003426.1_4903,NC_003426.1_4923,NC_003426.1_4990,NC_003426.1_5309,NC_003426.1_5346,NC_003426.1_5865,NC_003426.1_6069,NC_003426.1_7751,NC_003426.1_7756,NC_003426.1_8247,NC_003426.1_9001,NC_003426.1_10247,NC_003426.1_10970,NC_003426.1_11731,NC_003426.1_12080,NC_003426.1_12133,NC_003426.1_12610,NC_003426.1_12646,NC_003426.1_15790,NC_003426.1_15874,NC_003426.1_16177,NC_003426.1_16234,NC_003426.1_16258,NC_003426.1_16581,NC_003426.1_16600,NC_003426.1_16604
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
0,0,1,1,NA,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,1,1,NA,NA,0,0,0,0,1,1
1,1,NA,NA,0,1,1,1,0,0,0,0,NA,0,0,0,1,NA,0,1,1,0,0,NA,NA,NA,NA,0,0,1,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,1,0,0,0,0,0,1,1
0,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,1,1,NA,NA,0,0,1,0,1,1
0,1,NA,NA,0,1,1,1,0,0,0,0,NA,0,0,0,1,NA,NA,NA,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,NA,0,0,0,1,NA,NA,1,1,0,0,1,1,NA,NA,0,0,1,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,0,1,0,0,0,0,NA,NA,0,0,1,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,NA,NA,NA,NA,0,0,1,0,1,1
1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,NA,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1
0,1,NA,NA,0,0,0,1,0,1,0,0,0,0,1,1,1,NA,NA,0,0,1,1,1,1,NA,NA,0,0,0,0,1,1
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
0,1,NA,NA,0,0,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0,1,1,1,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,0,0,NA,NA,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,1,0,0,1,1,0,0,NA,NA,0,0,0,1,1,1
0,0,NA,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,NA,NA,0,0,0,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,0,0,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,1,1,NA,NA,0,0,1,0,1,1
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,NA,NA,1,1,0,0,1,0,1,1
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
0,1,0,0,0,1,1,0,0,NA,0,0,NA,0,0,0,0,NA,NA,0,1,0,0,NA,NA,0,0,0,0,1,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,0,0,1,0,0,0,1,0,1,1
0,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,NA,NA,NA,NA,0,0,1,0,1,1
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
0,0,NA,NA,0,0,0,0,0,NA,0,1,0,0,NA,NA,1,NA,NA,0,0,1,1,1,1,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,1,0,0,NA,NA,NA,0,1,0,1,1,1,0,NA,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,1,1,NA,NA,0,0,1,0,1,1
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
1,1,NA,NA,0,1,1,1,0,0,0,0,1,0,0,0,1,NA,NA,1,1,0,0,NA,NA,1,1,0,0,1,0,1,1
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1
1,1,NA,NA,0,1,1,NA,NA,NA,0,0,0,0,0,0,1,NA,NA,1,1,0,0,NA,NA,1,0,0,0,1,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,NA,NA,1,0,0,0,0,1,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,NA,NA,NA,NA,0,0,1,0,1,1
1,1,NA,NA,0,1,1,NA,NA,NA,0,0,NA,0,1,1,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,1,1,0,0,0,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,NA,NA,NA,NA,0,0,1,0,1,1
0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,NA,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,NA,NA,NA,NA,0,0,1,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,NA,0,0,0,0,0,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,0,1,0,0,NA,NA,NA,NA,0,0,1,0,1,1
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,NA,NA,NA,NA,0,0,1,0,1,1
0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,NA,NA,0,0,1,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,NA,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,1,1,0,0,1,0,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,0,1,1,0,0,1,NA,NA,NA,0,0,1,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,NA,0,0,0,0,0,1,1,NA,NA,1,1,0,0,0,0
0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1
1,1,0,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,1,1,NA,NA,0,0,1,0,1,1
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,1,1,NA,NA,0,0,1,0,1,1
0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,NA,NA,0,0,0,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,1,1,0,0,NA,NA,0,0,0,0,1,1
0,0,1,1,0,0,0,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,1,1,0,0,0,0
0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0
0,1,NA,NA,1,0,0,0,1,1,0,1,NA,1,0,0,0,NA,1,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,1,1,1,1,NA,NA,0,0,0,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,NA,0,0,0,0,0,1,1,NA,NA,1,1,0,0,0,0
0,1,0,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
0,1,NA,NA,1,0,0,NA,NA,NA,0,0,NA,0,1,1,1,NA,NA,0,0,NA,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,NA,NA,1,0,0,0,1,0,1,1
0,1,NA,NA,0,0,0,1,0,NA,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,1,1,NA,NA,0,0,0,0,1,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,NA,NA,1,0,0,0,0,0,1,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,0,1
0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,1,0,0,0,0,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,0,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,0,1,0,0,NA,NA,NA,NA,0,0,1,0,1,1
0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,1,NA,0,0,1,1,0,0,NA,NA,0,0,0,1,1,1
0,1,0,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,NA,NA,0,0,1,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,NA,NA,0,0,0,0,1,1
1,1,NA,NA,0,1,1,1,0,0,0,0,0,0,0,0,1,NA,1,0,1,0,1,1,1,NA,NA,0,0,1,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,1,1,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,NA,0,0,1,1,1,1,NA,NA,0,0,0,1,1,1
1,1,NA,NA,1,0,0,NA,NA,NA,1,0,NA,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,1
NA,NA,NA,NA,1,0,0,0,1,NA,0,0,NA,1,1,1,0,NA,NA,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
NA,NA,NA,NA,0,0,0,NA,NA,NA,0,0,NA,0,1,1,1,NA,NA,NA,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,0,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,1,1,NA,NA,0,0,0,0,1,1
0,1,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,1,1,1,NA,NA,NA,0,1,1,NA,NA,NA,NA,0,0,0,0,0,1
0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
0,0,NA,NA,0,0,0,NA,NA,NA,1,0,0,0,1,1,0,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,0,0,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,NA,NA,NA,1,0,1,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,NA,NA,NA,1,0,NA,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,1,1,1,1,0,0,0,0,1,1
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,1,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
0,1,NA,NA,0,0,0,1,0,0,1,0,NA,0,NA,NA,1,NA,NA,0,NA,1,1,NA,NA,1,1,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,NA,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,1,NA,1,1,0,0,1,1,NA,NA,0,0,1,0,1,1
0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,NA,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,0,0,0,1,0,1,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
0,0,NA,NA,0,0,0,1,0,0,0,0,NA,0,1,1,1,0,NA,0,0,1,1,0,0,1,1,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,0,1,1,1,NA,NA,1,0,1,1,1,1,NA,NA,0,0,0,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,1,1,1,0,0,0,0,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
1,1,NA,NA,0,1,1,NA,NA,NA,0,0,NA,0,0,0,1,NA,NA,0,1,0,0,1,1,NA,NA,0,0,1,0,1,1
0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,NA,0,0,1,1,0,0,1,0,0,0,0,1,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
1,1,NA,NA,0,1,1,NA,NA,NA,0,0,NA,0,1,1,1,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,1,0,NA,NA,0,0,0,0,1,1
0,1,NA,NA,1,0,0,0,1,0,0,1,0,1,0,0,0,NA,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
0,1,NA,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,1,1,1,1,NA,NA,0,0,0,0,1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,1,1,1,0,0,0,0,0,0,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,1,1,0,0,0,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,1,0,0,NA,NA,NA,0,1,NA,1,0,0,0,NA,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,NA,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
0,1,NA,NA,0,0,0,1,0,NA,1,0,1,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
NA,NA,NA,NA,0,NA,NA,1,0,0,0,0,NA,0,1,1,1,NA,1,0,0,1,1,1,1,NA,NA,0,0,0,0,1,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,0,0,NA,NA,0,0,0,0,1,1
0,1,0,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,1,0,0,1,1,NA,NA,1,0,0,0,0,1,1,1
1,1,NA,NA,0,1,1,1,0,1,0,0,0,0,0,0,1,NA,NA,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,NA,NA,1,1,0,0,0,0
1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,NA,NA,0,0,1,0,1,1
0,1,NA,NA,NA,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,1,0,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,NA,0,0,NA,0,0,0,0,NA,NA,0,1,1,1,1,1,NA,NA,0,0,0,0,1,1
0,1,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,1,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,1,0,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,1,0,NA,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,1,1,1
0,0,NA,NA,0,0,0,1,0,1,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,0,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,NA,0,0,1,1,1,1,NA,NA,0,0,0,1,1,1
0,0,NA,NA,0,0,0,1,0,NA,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,0,NA,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,1,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,0,0,NA,0,0,0,1,0,0,0,0,0,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
0,1,NA,NA,NA,0,0,1,0,0,0,0,NA,0,1,1,1,NA,NA,0,0,1,1,1,1,NA,NA,0,0,0,1,1,1
0,1,NA,NA,1,0,0,0,1,1,0,1,0,1,0,0,0,NA,0,0,0,1,0,1,1,NA,NA,1,1,0,0,0,0
0,0,NA,NA,0,0,0,NA,NA,NA,0,0,NA,0,1,1,1,NA,NA,0,0,1,1,NA,NA,1,1,0,0,0,0,1,1
0,1,NA,NA,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
0,1,NA,NA,0,0,0,1,0,NA,0,0,NA,0,1,1,1,NA,NA,0,0,1,1,NA,NA,NA,NA,0,0,0,0,1,1
1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1
0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1
0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,NA,0,0,0,1,1,0,0,NA,NA,0,0,0,1,0,1
